131	0.0000	1
130	0.0000	4
137	0.0000	2
134	0.0000	2
166	0.0000	2
22	0.0000	1
4	0.0000	3
167	0.0000	1
54	0.0000	2
57	0.0000	1
50	0.0000	2
53	0.0000	2
110	0.0000	7
39	0.0000	2
32	0.0000	6
36	0.0000	2
35	0.0000	5
34	0.0000	5
62	0.0000	4
64	0.0000	3
171	0.0000	1
170	0.0000	1
2	0.0000	3
162	0.0000	2
189	0.0000	3
168	0.0000	2
91	0.0000	8
11	0.0000	1
13	0.0000	4
18	0.0000	1
155	0.0000	1
154	0.0000	1
48	0.0000	4
49	0.0000	1
47	0.0000	2
9	0.0000	1
145	0.0000	1
140	0.0000	1
177	0.0000	4
74	0.0000	3
73	0.0000	2
72	0.0000	1
71	0.0000	1
79	0.0000	1
78	0.0000	1
31	0.0500	20
185	0.0784	51
33	0.0909	11
30	0.1290	31
112	0.1429	7
176	0.2000	5
116	0.2000	5
136	0.2500	4
173	0.2500	4
153	0.2500	4
133	0.3000	10
129	0.3333	3
109	0.3333	6
60	0.3333	3
175	0.3333	3
17	0.3333	3
159	0.3333	3
111	0.3636	11
164	0.4000	5
100	0.4000	5
99	0.4000	5
46	0.4000	5
25	0.4545	11
45	0.4545	11
106	0.4615	13
132	0.5000	6
126	0.5000	2
191	0.5000	4
88	0.5000	4
7	0.5000	2
61	0.5000	4
183	0.5000	4
184	0.5000	2
117	0.5000	2
95	0.5667	30
108	0.5714	7
96	0.5833	12
146	0.5926	27
178	0.6000	5
1	0.6111	18
89	0.6154	13
97	0.6429	14
165	0.6667	6
21	0.6667	3
123	0.6667	3
124	0.6667	3
190	0.6667	3
115	0.6667	9
103	0.6667	6
66	0.6667	3
15	0.6667	3
14	0.6667	6
128	0.7273	11
127	0.7500	4
104	0.7500	4
151	0.7500	12
150	0.7500	4
147	0.7500	12
26	0.7778	9
65	0.7778	9
172	0.8000	40
144	0.8000	5
84	0.8182	11
0	0.8609	769
90	0.8636	66
24	0.8649	37
105	0.8750	8
149	0.9107	56
80	0.9333	30
152	0.9434	53
94	0.9474	209
193	0.9545	44
187	0.9583	48
114	0.9901	101
139	1.0000	7
138	1.0000	3
27	1.0000	6
160	1.0000	2
28	1.0000	9
29	1.0000	3
163	1.0000	1
119	1.0000	2
120	1.0000	7
121	1.0000	25
122	1.0000	4
125	1.0000	12
118	1.0000	3
179	1.0000	1
192	1.0000	3
113	1.0000	7
82	1.0000	2
83	1.0000	14
81	1.0000	33
86	1.0000	23
87	1.0000	3
85	1.0000	3
3	1.0000	3
102	1.0000	1
107	1.0000	4
38	1.0000	1
37	1.0000	1
63	1.0000	1
68	1.0000	1
69	1.0000	2
174	1.0000	2
181	1.0000	4
182	1.0000	5
180	1.0000	1
186	1.0000	5
188	1.0000	10
98	1.0000	5
93	1.0000	8
92	1.0000	1
12	1.0000	1
16	1.0000	8
157	1.0000	10
156	1.0000	2
158	1.0000	2
42	1.0000	1
43	1.0000	1
40	1.0000	29
41	1.0000	1
148	1.0000	3
76	1.0000	2
75	1.0000	2
